canonical_id,work_id,title,years,production_year,favorite_count,my_list_count,primary_genre,source_origin,canonical_tags,classification_status,detail_url,attribute_source_url,attribute_fetched_at
danime:20034,20034,新破裏拳ポリマー,1996,1996,1940,2430,SF,,SF|ロボット・メカ|バトル・アクション|現代ファンタジー|ロボットSF|ミステリー|推理・謎解き|怪異・妖怪|犯罪・警察,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20034,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20034,2026-07-25T10:32:46.898Z
danime:20035,20035,こひつじのティミー,2009,2009,2823,4616,ショート,,ショート|キッズ・ファミリー|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20035,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20035,2026-07-25T10:33:37.520Z
danime:20036,20036,黄金戦士ゴールドライタン,1981,1981,3185,3285,異世界・ハイファンタジー,,異世界・ハイファンタジー|SF|ファンタジー|ロボット・メカ|バトル・アクション|異世界ファンタジー|ロボットSF|異世界|友情・仲間,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20036,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20036,2026-07-25T10:32:10.399Z
danime:20037,20037,新造人間キャシャーン,1973,1973,4534,5590,SF,,SF|ロボット・メカ|ドラマ・青春|ロボットSF|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20037,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20037,2026-07-25T10:20:43.857Z
danime:20038,20038,ドラゴンボール改,2009,2009,11244,17753,異世界・ハイファンタジー,,異世界・ハイファンタジー|SF|ファンタジー|バトル・アクション|異世界ファンタジー|スペースオペラ|異世界|宇宙|友情・仲間|サバイバル,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20038,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20038,2026-07-25T10:33:37.520Z
danime:20039,20039,ぱんきす！２次元,2015,2015,317,517,コメディ・ギャグ,,コメディ・ギャグ|ショート,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20039,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20039,2026-07-25T10:57:19.085Z
danime:20042,20042,みんな集まれ！ファルコム学園SC,2015,2015,1698,2209,ショート,,ショート|ファンタジー|コメディ・ギャグ|異世界ファンタジー|現代ファンタジー|異世界|学園|職場|魔法|怪異・妖怪,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20042,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20042,2026-07-25T10:57:19.085Z
danime:20044,20044,ハチミツとクローバー,2005,2005,20380,24647,恋愛・ラブコメ,,恋愛・ラブコメ|ドラマ・青春|ラブコメ|成長・挑戦|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20044,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20044,2026-07-25T10:22:17.253Z
danime:20045,20045,ハチミツとクローバーⅡ,2006,2006,9996,11317,恋愛・ラブコメ,,恋愛・ラブコメ|ドラマ・青春|ラブコメ|成長・挑戦|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20045,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20045,2026-07-25T10:45:23.551Z
danime:20046,20046,マリア様がみてる,2004,2004,21343,26723,恋愛・ラブコメ,,恋愛・ラブコメ|ドラマ・青春|ラブコメ|学園|成長・挑戦|家族|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20046,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20046,2026-07-25T10:22:12.115Z
danime:20047,20047,マリア様がみてる～春～,2004,2004,8422,10862,恋愛・ラブコメ,,恋愛・ラブコメ|ドラマ・青春|ラブコメ|学園|成長・挑戦|家族|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20047,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20047,2026-07-25T10:22:12.115Z
danime:20048,20048,マリア様がみてる　OVA,2006,2006,7874,10138,恋愛・ラブコメ,,恋愛・ラブコメ|ドラマ・青春|ラブコメ|学園|成長・挑戦|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20048,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20048,2026-07-25T10:45:23.551Z
danime:20049,20049,マリア様がみてる　４ｔｈシーズン,2009,2009,8291,10757,恋愛・ラブコメ,,恋愛・ラブコメ|ドラマ・青春|ラブコメ|学園|成長・挑戦|家族|恋愛|音楽・アイドル,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20049,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20049,2026-07-25T10:33:37.520Z
danime:20050,20050,探検ドリランド-1000年の真宝-,2012,2012,1636,2113,バトル・アクション,,バトル・アクション|スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20050,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20050,2026-07-25T10:57:29.295Z
danime:20051,20051,"Wake Up, Girls！ 七人のアイドル",2013,2013,7626,10044,ドラマ・青春,,ドラマ・青春|成長・挑戦|音楽・アイドル,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20051,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20051,2026-07-25T10:57:37.747Z
danime:20052,20052,ラブライブ！2期,2014,2014,47702,76119,ドラマ・青春,,ドラマ・青春|スポーツ・競技|学園|成長・挑戦|音楽・アイドル|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20052,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20052,2026-07-25T11:01:37.779Z
danime:20053,20053,コードギアス 反逆のルルーシュ R2,2008,2008,118495,132190,SF,,SF|ロボット・メカ|ドラマ・青春|ロボットSF|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20053,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20053,2026-07-25T10:33:29.584Z
danime:20071,20071,てーきゅう 4期,2015,2015,5467,8081,コメディ・ギャグ,,コメディ・ギャグ|ショート|学園,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20071,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20071,2026-07-25T10:57:19.085Z
danime:20072,20072,高宮なすのです！～てーきゅうスピンオフ～,2015,2015,4921,7088,コメディ・ギャグ,,コメディ・ギャグ|ショート|学園|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20072,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20072,2026-07-25T10:57:19.085Z
danime:20073,20073,血界戦線,2015,2015,139472,143285,異世界・ハイファンタジー,漫画,異世界・ハイファンタジー|ファンタジー|バトル・アクション|異世界ファンタジー|異世界,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20073,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20073,2026-07-25T10:57:19.085Z
danime:20074,20074,毎度！浦安鉄筋家族,2014,2014,11439,13236,コメディ・ギャグ,漫画,コメディ・ギャグ|ショート|家族,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20074,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20074,2026-07-25T11:01:37.779Z
danime:20075,20075,有頂天家族,2013,2013,49734,56549,ドラマ・青春,,ドラマ・青春|スペキュレーティブ判定保留|友情・仲間|成長・挑戦|家族,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20075,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20075,2026-07-25T10:57:37.747Z
danime:20077,20077,ポヨポヨ観察日記,2012,2012,2849,4808,コメディ・ギャグ,,コメディ・ギャグ|ショート|家族,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20077,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20077,2026-07-25T10:57:29.295Z
danime:20078,20078,ゆるめいつ,2009,2009,3948,4464,ショート,,ショート|コメディ・ギャグ|日常・ほのぼの|現代ファンタジー|学園|癒やし|怪異・妖怪,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20078,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20078,2026-07-25T10:33:37.520Z
danime:20079,20079,ゆるめいつ は？,2011,2011,1746,1940,ショート,,ショート|コメディ・ギャグ|日常・ほのぼの|学園|癒やし,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20079,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20079,2026-07-25T10:45:34.871Z
danime:20080,20080,ちとせげっちゅ！！ 二時限目,2012,2012,1058,1578,ショート,,ショート|コメディ・ギャグ|日常・ほのぼの|学園|癒やし,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20080,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20080,2026-07-25T10:57:29.295Z
danime:20081,20081,けものとチャット,2009,2009,1333,1974,コメディ・ギャグ,,コメディ・ギャグ|ショート|日常・ほのぼの|学園|癒やし,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20081,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20081,2026-07-25T10:33:37.520Z
danime:20082,20082,Peeping Life - WORLD HISTORY -,2012,2012,1478,1968,コメディ・ギャグ,,コメディ・ギャグ|ショート,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20082,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20082,2026-07-25T10:57:29.295Z
danime:20084,20084,百花繚乱 サムライブライド,2013,2013,12817,16353,バトル・アクション,,バトル・アクション|恋愛・ラブコメ|スペキュレーティブ判定保留|現代ファンタジー|ラブコメ|学園|恋愛|怪異・妖怪,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20084,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20084,2026-07-25T10:57:37.747Z
danime:20085,20085,ゆるゆり　なちゅやちゅみ！,2014,2014,17368,23401,コメディ・ギャグ,漫画,コメディ・ギャグ|恋愛・ラブコメ|日常・ほのぼの|ラブコメ|恋愛|料理・グルメ|癒やし,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20085,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20085,2026-07-25T11:01:37.779Z
danime:20087,20087,SHOW BY ROCK！！,2015,2015,23379,29423,ドラマ・青春,,ドラマ・青春|スペキュレーティブ判定保留|成長・挑戦|音楽・アイドル,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20087,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20087,2026-07-25T10:57:19.085Z
danime:20089,20089,長門有希ちゃんの消失,2015,2015,36438,42509,コメディ・ギャグ,,コメディ・ギャグ|恋愛・ラブコメ|日常・ほのぼの|ラブコメ|恋愛|癒やし,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20089,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20089,2026-07-25T10:57:19.085Z
danime:20090,20090,ガンスリンガー ストラトス,2015,2015,14561,14395,バトル・アクション,,バトル・アクション|スペキュレーティブ判定保留,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20090,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20090,2026-07-25T10:57:19.085Z
danime:20091,20091,魔法少女リリカルなのはViVid,2015,2015,17983,19633,スポーツ・競技,,スポーツ・競技|ファンタジー|ドラマ・青春|バトル・アクション|現代ファンタジー|成長・挑戦|スポーツ|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20091,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20091,2026-07-25T10:57:19.085Z
danime:20092,20092,プラスティック・メモリーズ,2015,2015,95022,100703,ドラマ・青春,,ドラマ・青春|スペキュレーティブ判定保留|学園|成長・挑戦|職業・仕事,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20092,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20092,2026-07-25T10:57:19.085Z
danime:20093,20093,レーカン！,2015,2015,19339,26395,コメディ・ギャグ,,コメディ・ギャグ|ホラー・サスペンス・ミステリー|日常・ほのぼの|学園|友情・仲間|癒やし,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20093,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20093,2026-07-25T10:57:19.085Z
danime:20094,20094,ニンジャスレイヤー フロムアニメイシヨン,2015,2015,15703,17160,バトル・アクション,,バトル・アクション|ドラマ・青春|スペキュレーティブ判定保留|職場|成長・挑戦,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20094,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20094,2026-07-25T10:57:19.085Z
danime:20095,20095,えとたま,2015,2015,15787,19264,バトル・アクション,,バトル・アクション|コメディ・ギャグ|学園,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20095,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20095,2026-07-25T10:57:19.085Z
danime:20096,20096,ニセコイ:,2015,2015,48949,53827,恋愛・ラブコメ,漫画,恋愛・ラブコメ|ラブコメ|学園|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20096,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20096,2026-07-25T10:57:19.085Z
danime:20098,20098,響け！ユーフォニアム,2015,2015,123628,159704,ドラマ・青春,ライトノベル・小説,ドラマ・青春|学園|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20098,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20098,2026-07-25T10:57:19.085Z
danime:20099,20099,弱虫ペダル ＧＲＡＮＤＥ ＲＯＡＤ（グランロード）,2014,2014,33120,52128,スポーツ・競技,漫画,スポーツ・競技|ドラマ・青春|学園|成長・挑戦|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20099,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20099,2026-07-25T11:01:37.779Z
danime:20100,20100,ハイスクールD×D BorN,2015,2015,32935,43014,バトル・アクション,,バトル・アクション|恋愛・ラブコメ|スペキュレーティブ判定保留|ラブコメ|恋愛,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20100,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20100,2026-07-25T10:57:19.085Z
danime:20101,20101,にゅるにゅる！！KAKUSENくん,2013,2013,439,830,コメディ・ギャグ,,コメディ・ギャグ|ショート,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20101,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20101,2026-07-25T10:57:37.747Z
danime:20102,20102,終わりのセラフ,2015,2015,122378,128538,バトル・アクション,,バトル・アクション|スペキュレーティブ判定保留|現代ファンタジー|友情・仲間|家族|サバイバル|怪異・妖怪,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20102,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20102,2026-07-25T10:57:19.085Z
danime:20103,20103,ダンジョンに出会いを求めるのは間違っているだろうか,2015,2015,146739,217303,異世界・ハイファンタジー,ライトノベル・小説,異世界・ハイファンタジー|ファンタジー|バトル・アクション|異世界ファンタジー|異世界|旅・冒険,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20103,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20103,2026-07-25T10:57:19.085Z
danime:20104,20104,にゅるにゅる!!KAKUSENくん 2期,2015,2015,314,457,コメディ・ギャグ,,コメディ・ギャグ|ショート|歴史・時代劇|音楽・アイドル,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20104,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20104,2026-07-25T10:57:19.085Z
danime:20105,20105,キュートランスフォーマー　帰ってきたコンボイの謎,2015,2015,2770,3633,ロボット・メカ,,ロボット・メカ|SF|コメディ・ギャグ|ショート|ロボットSF|友情・仲間,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20105,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20105,2026-07-25T10:57:19.085Z
danime:20106,20106,てさぐれ！部活もの すぴんおふ プルプルんシャルムと遊ぼう,2015,2015,5221,7964,コメディ・ギャグ,,コメディ・ギャグ|スポーツ・競技|日常・ほのぼの|学園|スポーツ|癒やし,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20106,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=20106,2026-07-25T10:57:19.085Z
